"place_id","name","latitude","longitude","people","fieldtrips__fieldtrip_id____001","fieldtrips__fieldtrip_id____002","fieldtrips__fieldtrip_id____003","fieldtrips__fieldtrip_id____004","fieldtrips__fieldtrip_id____005","fieldtrips__fieldtrip_id____006","fieldtrips__fieldtrip_id____007","people__person__person_id","people__person__relationship","people__person__full_name","people__person__last_name","people__person__first_name","people__person__gender","people__person__core_informant","people__person__image","people__person__url","people__person__residence_place","people__person__residence_place__place_id","people__person__residence_place__name","fieldtrips","fieldtrips__fieldtrip_id"
"953","Kvorning","56.4943","9.70489","null","","","","","","","","","","","","","","","","","","","","null",""
"819","Kvotrup, Mundelstrup","56.2162","10.0814","","","","","","","","","509","told stories here","Kristiane Pedersdatter","Pedersdatter","Kristiane","N/A","null","","data/informants/509.dfl","","819","Kvotrup, Mundelstrup","null",""
"357","Kværndrup","55.1806","10.526","null","","","","","","","","","","","","","","","","","","","","null",""
"930","Kåstrup","57.0269","8.73225","null","","","","","","","","","","","","","","","","","","","","null",""
"338","København","55.6796","12.6029","","","","","","","","","319","told stories here","Cand. Jur. Frederik Algreen-Ussing","Algreen-Ussing","Frederik","N/A","null","","data/informants/319.dfl","","338","København","null",""
"","","","","","","","","","","","","368","told stories here","F. L. Grundtvig","Grundtvig","F. L.","N/A","null","","data/informants/368.dfl","","338","København","",""
"","","","","","","","","","","","","525","told stories here","Professor H. V. Rasmussen","Rasmussen","H. V.","N/A","null","","data/informants/525.dfl","","338","København","",""
"","","","","","","","","","","","","359","told stories here","Bogtrykker Kr. Eriksen","Eriksen","Kr.","N/A","null","","data/informants/359.dfl","","338","København","",""
"","","","","","","","","","","","","415","told stories here","Niels Johansen","Johansen","Niels","N/A","null","","data/informants/415.dfl","","338","København","",""
"","","","","","","","","","","","","472","told stories here","Student Frederik Melbye","Melbye","Frederik","N/A","null","","data/informants/472.dfl","","338","København","",""
"","","","","","","","","","","","","562","told stories here","Peter (PLJ) Juhl","Juhl","Peter","m","null","","data/informants/562.dfl","","338","København","",""
"968","Lamdrup Kohave","55.2067","10.6435","null","","","","","","","","","","","","","","","","","","","","null",""
"820","Langemark, Samsø","55.8479","10.6226","","","","","","","","","515","told stories here","Lars Pedersen","Pedersen","Lars","N/A","null","","data/informants/515.dfl","","820","Langemark, Samsø","null",""
"359","Langesø","55.4389","10.1997","null","","","","","","","","","","","","","","","","","","","","null",""
"360","Langkjær","55.3497","9.37188","null","","","","","","","","","","","","","","","","","","","","null",""
"361","Langskov","56.336","10.1382","null","","","","","","","","","","","","","","","","","","","","null",""
"976","Laven","56.1258","9.71599","null","","","","","","","","","","","","","","","","","","","","null",""
"362","Legårdslyst","56.045","9.88197","null","","","","","","","","","","","","","","","","","","","","null",""
"363","Lejrskov","55.5118","9.3217","null","","","","","","","","","","","","","","","","","","","","","9"
"821","Lem","56.591","8.78439","","","","","","","","","488","told stories here","Sognefoged Jens Nielsen","Nielsen","Jens","N/A","null","","data/informants/488.dfl","","821","Lem","null",""
"365","Lendum","57.4093","10.2966","null","","","","","","","","","","","","","","","","","","","","","8"
"366","Lerkenfelt","56.7365","9.38719","null","","","","","","","","","","","","","","","","","","","","","6"
"822","Lervad","55.4558","8.95968","","","","","","","","","521","told stories here","Redaktør Anders H. Poulsen","Poulsen","Anders H.","N/A","null","","data/informants/521.dfl","","822","Lervad","null",""
"367","Lild","57.1078","9.00233","null","","","","","","","","","","","","","","","","","","","","null",""
"368","Lille Arden","56.7691","9.91128","null","","","","","","","","","","","","","","","","","","","","null",""
"369","Lille Taaning","56.0136","9.84015","","2","16","","","","","","281","told stories here","Laust Sommer","Sommer","Laust","m","null","","data/informants/281.dfl","","369","Lille Taaning","",""
"823","Lime","56.3889","10.2484","","","","","","","","","478","told stories here","Lærer M. Møller","Møller","M.","N/A","null","","data/informants/478.dfl","","823","Lime","null",""
"370","Limfjorden","57.0603","9.91198","null","","","","","","","","","","","","","","","","","","","","null",""
"371","Linaa mark","56.2964","10.2473","null","","","","","","","","","","","","","","","","","","","","","9"
"825","Lindeballe","55.7706","9.24203","","","","","","","","","468","told stories here","Tue Madsen","Madsen","Tue","N/A","null","","data/informants/468.dfl","","825","Lindeballe","null",""
"372","Linderum","57.4293","10.1803","null","","","","","","","","","","","","","","","","","","","","null",""
"373","Linderumgård","57.4328","10.1763","null","","","","","","","","","","","","","","","","","","","","","11"
"374","Linderumgårds mark","57.4374","10.1654","","","","","","","","","108","told stories here","Kristen Peder Jensen","Jensen","Kristen Peder","m","null","","data/informants/108.dfl","","374","Linderumgårds mark","null",""
"958","Lindholm","55.9279","10.6974","null","","","","","","","","","","","","","","","","","","","","null",""
"375","Lindkjær","55.2594","10.5589","null","","","","","","","","","","","","","","","","","","","","null",""
"376","Lindum skov","56.5767","9.69053","null","","","","","","","","","","","","","","","","","","","","null",""
"824","Linå","56.1979","9.69543","","","","","","","","","382","told stories here","Peder Hansen","Hansen","Peder","N/A","null","","data/informants/382.dfl","","824","Linå","null",""
"377","Lisbjærg terp","56.216","10.1905","","9","7","","","","","","484","told stories here","Ane Nielsen","Nielsen","Ane","N/A","null","","data/informants/484.dfl","","377","Lisbjærg terp","",""
"378","Liver å","57.4694","9.9072","null","","","","","","","","","","","","","","","","","","","","null",""
"387","Lovns","56.6965","9.2377","null","","","","","","","","","","","","","","","","","","","","null",""
"388","Lund","55.7493","12.9461","null","","","","","","","","","","","","","","","","","","","","null",""
"973","Lundbjærg mark","56.1568","9.63621","null","","","","","","","","","","","","","","","","","","","","null",""
"1066","Lundbæk","56.9614","9.60935","null","","","","","","","","","","","","","","","","","","","","null",""
"389","Lunde","55.1375","10.5274","null","","","","","","","","","","","","","","","","","","","","null",""
"390","Lunden","57.2356","10.1753","null","","","","","","","","","","","","","","","","","","","","null",""
"392","Lyndelse kro","55.2092","10.2981","null","","","","","","","","","","","","","","","","","","","","null",""
"1010","Lyne","55.8017","8.49163","null","","","","","","","","","","","","","","","","","","","","null",""
"393","Lyngbjærg","56.9643","9.81986","null","","","","","","","","","","","","","","","","","","","","","1"
"394","Lyngby","56.3665","10.7446","null","","","","","","","","","","","","","","","","","","","","","3"
"395","Lyngby torp","57.4013","9.78314","null","","","","","","","","","","","","","","","","","","","","","11"
"1031","Lyngs","56.6647","8.44876","null","","","","","","","","","","","","","","","","","","","","null",""
"396","Lystrup","56.2294","10.2374","","7","3","","","","","","536","told stories here","Lærer K. N. Stegger","Stegger","K. N.","N/A","null","","data/informants/536.dfl","","396","Lystrup","",""
"379","Løgstør","56.9673","9.26375","","","","","","","","","573","told stories here","Lars Pedersen","Pedersen","Lars","m","null","","data/informants/573.dfl","","379","Løgstør","null",""
"380","Løgten","56.2838","10.3829","null","","","","","","","","","","","","","","","","","","","","null",""
"381","Løgten kro","56.27","10.31","null","","","","","","","","","","","","","","","","","","","","","7"
"382","Løkken","57.3693","9.71759","null","","","","","","","","","","","","","","","","","","","","","11"
"383","Løndum","55.9281","9.77312","null","","","","","","","","","","","","","","","","","","","","null",""
"384","Lørslev","57.4284","10.0853","","11","14","8","","","","","6","told stories here","Gerhard Peter Andersen","Andersen","Gerhard Peter","m","null","","data/informants/6.dfl","","384","Lørslev","",""
"385","Løsning station","55.8027","9.69706","null","","","","","","","","","","","","","","","","","","","","","2"
"826","Løt, Lendum","57.4112","10.3005","","","","","","","","","549","told stories here","Jens Jensen Vånde","Vånde","Jens Jensen","N/A","null","","data/informants/549.dfl","","826","Løt, Lendum","null",""
"386","Løvenholms skov","56.4446","10.4979","null","","","","","","","","","","","","","","","","","","","","null",""
"397","Madum","56.2418","8.28632","null","","","","","","","","","","","","","","","","","","","","null",""
"398","Madum sø","56.8064","9.93258","","","","","","","","","458","told stories here","Hans Lund","Lund","Hans","N/A","null","","data/informants/458.dfl","","398","Madum sø","null",""
"","","","","","","","","","","","","65","told stories here","Jensine Hansen","Hansen","Jensine","f","null","","data/informants/65.dfl","","398","Madum sø","",""
"827","Magleby","54.9861","12.4919","","","","","","","","","465","told stories here","E. F. Madsen","Madsen","E. F.","N/A","null","","data/informants/465.dfl","","827","Magleby","null",""
"828","Malle, Løgstør","56.9205","9.23955","","","","","","","","","212","told stories here","A. C. Nielsen","Nielsen","A. C.","m","null","","data/informants/212.dfl","","828","Malle, Løgstør","null",""
"399","Malt","55.4727","9.06973","null","","","","","","","","","","","","","","","","","","","","null",""
"401","Mari-Malene","56.3888","10.4798","null","","","","","","","","","","","","","","","","","","","","","7"
"829","Maribo","54.7743","11.5091","","","","","","","","","552","told stories here","Kontorist F. Wennerwald","Wennerwald","F.","N/A","null","","data/informants/552.dfl","","829","Maribo","null",""
"","","","","","","","","","","","","238","told stories here","Henrik Pedersen","Pedersen","Henrik","m","null","","data/informants/238.dfl","","829","Maribo","",""
"830","Marielyst","55.6874","12.5674","","","","","","","","","367","told stories here","Cand. Theol. C. F. Grove","Grove","C. F.","N/A","null","","data/informants/367.dfl","","830","Marielyst","null",""
"402","Martofte","55.5474","10.6596","null","","","","","","","","","","","","","","","","","","","","null",""
"403","Mastrup","56.8786","9.82795","null","","","","","","","","","","","","","","","","","","","","","1"
"404","Medkjær","56.3454","10.4734","null","","","","","","","","","","","","","","","","","","","","null",""
"405","Mejlby","56.3007","10.2134","","9","4","12","","","","","90","told stories here, lived here","(Ane) Margrete Jensdatter","Jensdatter","(Ane) Margrete","f","1","data/informants/90.jpg","data/informants/90.dfl","","405","Mejlby","",""
"","","","","","","","","","","","","395","told stories here","Lærer J. Jakobsen","Jakobsen","J.","N/A","null","","data/informants/395.dfl","","405","Mejlby","",""
"406","Mesing","56.0742","9.94138","null","","","","","","","","","","","","","","","","","","","","null",""
"407","Mjels","56.9295","9.90055","null","","","","","","","","","","","","","","","","","","","","null",""
"412","Mollerup","56.1561","9.72682","","","","","","","","","398","told stories here","Lærer Johan Jensen","Jensen","Johan","N/A","null","","data/informants/398.dfl","","412","Mollerup","null",""
"","","","","","","","","","","","","533","told stories here","Gårdejer Mads Kristensen Skriver","Skriver","Mads Kristensen","N/A","null","","data/informants/533.dfl","","412","Mollerup","",""
"","","","","","","","","","","","","442","told stories here","Petrine Kristiansen","Kristiansen","Petrine","N/A","null","","data/informants/442.dfl","","412","Mollerup","",""
"413","Mols","56.2334","10.524","null","","","","","","","","","","","","","","","","","","","","null",""
"417","Mosbjærg","57.5022","10.2609","null","","","","","","","","","","","","","","","","","","","","","8"
"831","Mosehusene, Jetsmark","56.5276","9.92211","","","","","","","","","217","told stories here","Kristen Nielsen","Nielsen","Kristen","m","null","","data/informants/217.dfl","","831","Mosehusene, Jetsmark","null",""
"418","Mossø","56.0418","9.77737","null","","","","","","","","","","","","","","","","","","","","null",""
"934","Mou","56.9678","10.2217","null","","","","","","","","","","","","","","","","","","","","null",""
"832","Munkebjærgby","55.5074","11.5257","","","","","","","","","485","told stories here","Lærer Anton Nielsen","Nielsen","Anton","N/A","null","","data/informants/485.dfl","","832","Munkebjærgby","null",""
"419","Mylenberg","56.7833","9.83971","null","","","","","","","","","","","","","","","","","","","","null",""
"421","Mylund","57.3209","10.1663","null","","","","","","","","","","","","","","","","","","","","","11"
"400","Månnes","56.0509","9.83219","null","","","","","","","","","","","","","","","","","","","","null",""
"408","Møgelhøje","56.4034","10.2787","null","","","","","","","","","","","","","","","","","","","","null",""
"989","Mølby","55.2595","8.89943","null","","","","","","","","","","","","","","","","","","","","null",""
"409","Mølgård","57.4322","10.0955","null","","","","","","","","","","","","","","","","","","","","null",""
"410","Mølholm","55.6851","9.54206","","","","","","","","","318","lived here","Evald Kristensen","Kristensen","Evald","m","null","","data/informants/318.dfl","null","","","","8"
"411","Mølholt","57.2449","10.4251","null","","","","","","","","","","","","","","","","","","","","","11"
"414","Møltrup","56.7777","9.94735","","","","","","","","","383","told stories here","Søren Lavrsen Hansen","Hansen","Søren Lavrsen","N/A","null","","data/informants/383.dfl","","414","Møltrup","null",""
"415","Mørke","56.3363","10.378","null","","","","","","","","","","","","","","","","","","","","null",""
"960","Nandrup","56.8749","8.77026","null","","","","","","","","","","","","","","","","","","","","null",""
"422","Navtrup","56.7463","8.9104","","","","","","","","","523","told stories here","Maren Primdal","Primdal","Maren","N/A","null","","data/informants/523.dfl","","422","Navtrup","null",""
"","","","","","","","","","","","","332","told stories here","Marie Kirstine Birk","Birk","Marie Kirstine","N/A","null","","data/informants/332.dfl","","422","Navtrup","",""
"1051","Nebbegård","55.6384","9.7037","null","","","","","","","","","","","","","","","","","","","","null",""
"423","Nedre Hornbæk","56.4675","9.97637","null","","","","","","","","","","","","","","","","","","","","","5"
"424","Nibe","56.9843","9.64058","null","","","","","","","","","","","","","","","","","","","","null",""
"425","Nielstrup","56.3664","10.1437","null","","","","","","","","","","","","","","","","","","","","null",""
"833","Nimtoft","56.4107","10.563","","","","","","","","","477","told stories here","Lærer P. K. Munch","Munch","P. K.","N/A","null","","data/informants/477.dfl","","833","Nimtoft","null",""
"836","Nordrup","55.4822","11.4157","","","","","","","","","104","told stories here","Jens Jensen","Jensen","Jens","m","null","","data/informants/104.dfl","","190","Gjedved","null",""
"428","Nordskov","55.5985","10.6276","null","","","","","","","","","","","","","","","","","","","","null",""
"983","Nyborg","55.3117","10.7925","null","","","","","","","","","","","","","","","","","","","","null",""
"441","Nygård","55.9707","10.0607","null","","","","","","","","","","","","","","","","","","","","null",""
"986","Nykirke","55.8852","9.37321","null","","","","","","","","","","","","","","","","","","","","null",""
"837","Nykjøbing, Mors","56.7946","8.85868","","","","","","","","","529","told stories here","Konsul A. H. Schade","Schade","A. H.","N/A","null","","data/informants/529.dfl","","837","Nykjøbing, Mors","null",""
"","","","","","","","","","","","","530","told stories here","Provst C. Schade","Schade","C.","N/A","null","","data/informants/530.dfl","","837","Nykjøbing, Mors","",""
"442","Nyrup","56.7718","9.50233","null","","","","","","","","","","","","","","","","","","","","","6"
"443","Nysum","56.757","9.77694","null","","","","","","","","","","","","","","","","","","","","null",""
"427","Nörager","56.4792","10.5027","null","","","","","","","","","","","","","","","","","","","","null",""
"426","Nødager","56.3449","10.6368","null","","","","","","","","","","","","","","","","","","","","","7"
"834","Nørager","56.347","10.6365","","","","","","","","","342","told stories here","Anders Brøsted","Brøsted","Anders","N/A","null","","data/informants/342.dfl","","834","Nørager","null",""
"835","Nørbeg","56.5389","9.82306","","","","","","","","","323","told stories here","Knud Andersen","Andersen","Knud","N/A","null","","data/informants/323.dfl","","835","Nørbeg","null",""
"","","","","","","","","","","","","422","told stories here","Knud Jørgensen","Jørgensen","Knud","N/A","null","","data/informants/422.dfl","","835","Nørbeg","",""
"429","Nørlund","56.7833","9.71547","null","","","","","","","","","","","","","","","","","","","","null",""
"430","Nørlund skov","56.783","9.76852","null","","","","","","","","","","","","","","","","","","","","null",""
"431","Nørre Bjært","55.5126","9.52312","","","","","","","","","318","lived here","Evald Kristensen","Kristensen","Evald","m","null","","data/informants/318.dfl","null","","","","9"
"432","Nørre Fardrup","55.3638","8.73246","null","","","","","","","","","","","","","","","","","","","","null",""
"438","Nørre Harridslev","57.4561","9.89261","null","","","","","","","","","","","","","","","","","","","","null",""
"1004","Nørre Hjarup","55.1154","9.35987","null","","","","","","","","","","","","","","","","","","","","null",""
"433","Nørre Kongerslev","56.9102","10.1215","null","","","","","","","","","","","","","","","","","","","","","1"
"439","Nørre Lem","56.6023","8.77203","null","","","","","","","","","","","","","","","","","","","","null",""
"440","Nørre Sundby","57.0658","9.92268","null","","","","","","","","","","","","","","","","","","","","null",""
"434","Nørre Sundby","57.0594","9.92842","null","11","8","","","","","","","","","","","","","","","","","","",""
"435","Nørre Tranders","57.0327","9.99886","","","","","","","","","111","told stories here","Niels ((Jens Jensen?)) Jensen","Jensen","Niels","m","null","","data/informants/111.dfl","","783","Glenstrup","null",""
"436","Nørre Vissing","56.1249","9.84764","","","","","","","","","568","told stories here","Peder  Jensen Skrædder","Jensen Skrædder","Peder ","m","null","","data/informants/568.dfl","","436","Nørre Vissing","","16"
"437","Nørre Vosborg","56.3303","8.33367","null","","","","","","","","","","","","","","","","","","","","null",""
"1049","Nørup","55.7187","9.30436","null","","","","","","","","","","","","","","","","","","","","null",""
"1026","Obbelstrup","56.9486","9.99207","null","","","","","","","","","","","","","","","","","","","","null",""
"998","Odder","55.9788","10.1506","null","","","","","","","","","","","","","","","","","","","","null",""
"949","Odense","55.3986","10.3913","null","","","","","","","","","","","","","","","","","","","","null",""
"839","Ommel, Ærø","54.8735","10.4898","","","","","","","","","446","told stories here","Lærer C. M. Larsen","Larsen","C. M.","N/A","null","","data/informants/446.dfl","","839","Ommel, Ærø","null",""
"450","Oplev","56.8359","9.79926","null","","","","","","","","","","","","","","","","","","","","null",""
"840","Ormitslev","55.3518","11.2424","","","","","","","","","524","told stories here","Friskolelærer Chr. Rasmussen","Rasmussen","Chr.","N/A","null","","data/informants/524.dfl","","840","Ormitslev","null",""
"925","Ovsted","55.9721","9.85777","null","","","","","","","","","","","","","","","","","","","","null",""
"848","Palsgård","55.6785","11.4822","","","","","","","","","476","told stories here","Frøken Anna Moltke","Moltke","Anna","N/A","null","","data/informants/476.dfl","","848","Palsgård","null",""
"463","Pigshøj","55.2455","9.916","null","","","","","","","","","","","","","","","","","","","","null",""
"849","Pilemark, Samsø","55.8412","10.601","","","","","","","","","469","told stories here","Hans Jensen Mand","Mand","Hans Jensen","N/A","null","","data/informants/469.dfl","","849","Pilemark, Samsø","null",""
"464","Pirrup Krat","57.1341","9.46386","null","","","","","","","","","","","","","","","","","","","","null",""
"465","Pittersø","56.1263","9.89665","null","","","","","","","","","","","","","","","","","","","","null",""
"847","Påbøl","55.8192","8.76849","","","","","","","","","390","told stories here","Skovrider Mads Holdt","Holdt","Mads","N/A","null","","data/informants/390.dfl","","847","Påbøl","null",""
"466","Pølse høje","55.0065","12.1596","null","","","","","","","","","","","","","","","","","","","","null",""
"467","Raabjærg","57.6209","10.3112","null","","","","","","","","","","","","","","","","","","","","null",""
"470","Ramme","56.4906","8.21174","null","","","","","","","","","","","","","","","","","","","","null",""
"851","Ramten","56.4379","10.6294","","","","","","","","","502","told stories here","Lærer J. V. Nissen","Nissen","J. V.","N/A","null","","data/informants/502.dfl","","851","Ramten","null",""
"471","Randers","56.4605","10.0497","null","1","5","3","","","","","","","","","","","","","","","","","",""
"852","Randrup","56.7499","8.31272","","","","","","","","","489","told stories here","Lærer Joh. Nielsen","Nielsen","Joh.","N/A","null","","data/informants/489.dfl","","852","Randrup","null",""
"472","Randum","56.9034","9.23103","null","","","","","","","","","","","","","","","","","","","","null",""
"474","Rask","55.8838","9.59861","null","","","","","","","","","","","","","","","","","","","","null",""
"475","Rask Mølle","55.871","9.61122","null","9","16","","","","","","","","","","","","","","","","","","",""
"476","Ravheden","57.5297","10.2376","null","","","","","","","","","","","","","","","","","","","","null",""
"477","Ravnholt","55.2631","10.5841","null","","","","","","","","","","","","","","","","","","","","null",""
"478","Ravnkilde","56.7564","9.75634","null","5","14","","","","","","","","","","","","","","","","","","",""
"479","Ravnsbakke","56.7013","9.07","null","","","","","","","","","","","","","","","","","","","","null",""
"480","Ravnsø","56.1072","9.84324","null","","","","","","","","","","","","","","","","","","","","null",""
"469","Rebild","56.8348","9.8502","null","","","","","","","","","","","","","","","","","","","","null",""
"853","Refshalegård","56.19","9.38267","","","","","","","","","397","told stories here","Jens Jensen","Jensen","Jens","m","null","","data/informants/397.dfl","","853","Refshalegård","null",""
"481","Regtrup","56.3679","10.2092","null","","","","","","","","","","","","","","","","","","","","null",""
"483","Rejstrup","56.5161","9.85065","null","","","","","","","","","","","","","","","","","","","","","5"
"484","Rendborg","57.4942","10.4255","null","","","","","","","","","","","","","","","","","","","","","8"
"854","Ringe, Fyn","55.2403","10.4829","","","","","","","","","334","told stories here","Pastor F. C. Bloch","Bloch","F. C.","N/A","null","","data/informants/334.dfl","","854","Ringe, Fyn","null",""
"486","Ringive","55.8001","9.17733","null","","","","","","","","","","","","","","","","","","","","","9"
"1009","Ringkjøbing","56.087","8.2541","null","","","","","","","","","","","","","","","","","","","","null",""
"487","Risby","55.135","11.9295","null","","","","","","","","","","","","","","","","","","","","null",""
"1003","Rishjarup","55.0558","9.3395","null","","","","","","","","","","","","","","","","","","","","null",""
"490","Rodskov","56.3013","10.364","null","","","","","","","","","","","","","","","","","","","","","7"
"491","Rokkergyden","55.1963","10.535","null","","","","","","","","","","","","","","","","","","","","null",""
"492","Rold","56.777","9.81524","null","","","","","","","","","","","","","","","","","","","","null",""
"493","Rold skov","56.7958","9.8153","null","","","","","","","","","","","","","","","","","","","","null",""
"856","Romdrup-Klarup","57.0015","10.0385","","","","","","","","","499","told stories here","Lærer O. V. Nielsen","Nielsen","O. V.","N/A","null","","data/informants/499.dfl","","856","Romdrup-Klarup","null",""
"497","Rosenholm","56.3339","10.3314","null","","","","","","","","","","","","","","","","","","","","null",""
"496","Rosenholm","55.6738","9.82616","null","","","","","","","","","","","","","","","","","","","","null",""
"498","Rosenlund bakker","56.3283","9.94639","null","","","","","","","","","","","","","","","","","","","","null",""
"500","Rostved","56.3088","10.5223","null","3","12","","","","","","","","","","","","","","","","","","",""
"971","Roum","56.606","9.55307","null","","","","","","","","","","","","","","","","","","","","null",""
"503","Rud","56.3634","10.1291","null","","","","","","","","","","","","","","","","","","","","null",""
"1017","Ruu","55.6891","9.44748","null","","","","","","","","","","","","","","","","","","","","null",""
"504","Ry","56.0916","9.76698","null","","","","","","","","","","","","","","","","","","","","null",""
"505","Ry skov","56.0985","9.64925","null","","","","","","","","","","","","","","","","","","","","null",""
"506","Rygs bakke","56.8682","8.65175","null","","","","","","","","","","","","","","","","","","","","null",""
"1052","Rynkeby","55.2384","10.4817","null","","","","","","","","","","","","","","","","","","","","null",""
"507","Ryslinge","55.2391","10.533","null","","","","","","","","","","","","","","","","","","","","null",""
"508","Ryumgaard","56.3794","10.5054","null","","","","","","","","","","","","","","","","","","","","","7"
"473","Rårup","55.5685","10.3153","null","","","","","","","","","","","","","","","","","","","","null",""
"468","Rærup","56.7709","9.31497","null","","","","","","","","","","","","","","","","","","","","","6"
"850","Rævhede","57.1662","9.69007","","","","","","","","","556","told stories here","Anders Ålborg","Ålborg","Anders","N/A","null","","data/informants/556.dfl","","850","Rævhede","null",""
"488","Rødding","56.6494","8.81116","","","","","","","","","527","told stories here","Ane Kirstine Refsgård","Refsgård","Ane Kirstine","N/A","null","","data/informants/527.dfl","","488","Rødding","null",""
"","","","","","","","","","","","","537","told stories here","Hanne Storgård","Storgård","Hanne","N/A","null","","data/informants/537.dfl","","488","Rødding","",""
"","","","","","","","","","","","","425","told stories here","Hans Kirk","Kirk","Hans","N/A","null","","data/informants/425.dfl","","488","Rødding","",""
"","","","","","","","","","","","","574","told stories here, lived here"," Anonymous","Anonymous","null","m","null","","data/informants/574.dfl","","488","Rødding","",""
"489","Røde mølle","56.8225","9.80133","null","","","","","","","","","","","","","","","","","","","","null",""
"855","Rødhus, Hune","57.2177","9.54674","","","","","","","","","409","told stories here","Kristen Jepsen","Jepsen","Kristen","N/A","null","","data/informants/409.dfl","","855","Rødhus, Hune","null",""
"494","Rønde","56.2971","10.4813","null","","","","","","","","","","","","","","","","","","","","","7"
"495","Rønnebjærg","57.3603","10.0886","null","","","","","","","","","","","","","","","","","","","","null",""
"857","Rønslund","55.9405","9.32256","","","","","","","","","437","told stories here","Lærer T. Kristensen","Kristensen","T.","N/A","null","","data/informants/437.dfl","","857","Rønslund","null",""
"979","Rørbæk skov","55.9312","9.34856","null","","","","","","","","","","","","","","","","","","","","null",""
"501","Røved","56.3144","10.171","null","","","","","","","","","","","","","","","","","","","","null",""
"502","Røverstuebakke","55.8882","9.33699","null","","","","","","","","","","","","","","","","","","","","null",""
"1054","Røverstuen i Borris","55.9589","8.65056","null","","","","","","","","","","","","","","","","","","","","null",""
"511","Sale","56.3388","9.64305","null","","","","","","","","","","","","","","","","","","","","null",""
"858","Sale","56.2812","9.82669","","","","","","","","","454","told stories here","Lærer Th. Leth","Leth","Th.","N/A","null","","data/informants/454.dfl","","858","Sale","null",""
"859","Samsø","55.8278","10.5869","","","","","","","","","510","told stories here","Dyrlæge Andreas Pedersen","Pedersen","Andreas","N/A","null","","data/informants/510.dfl","","859","Samsø","null",""
"513","Sandalsbjærg","57.2117","9.6764","null","","","","","","","","","","","","","","","","","","","","null",""
"514","Sandbjærggård","55.5107","9.41884","null","","","","","","","","","","","","","","","","","","","","","9"
"515","Sandkilde","57.4302","10.0867","null","","","","","","","","","","","","","","","","","","","","null",""
"1012","Sandvig","55.0479","12.0572","null","","","","","","","","","","","","","","","","","","","","null",""
"920","Sebber kloster","56.9626","9.53611","null","","","","","","","","","","","","","","","","","","","","null",""
"516","Seest mølle","55.491","9.40364","null","","","","","","","","","","","","","","","","","","","","null",""
"860","Sejling","56.2176","9.52005","","","","","","","","","487","told stories here","Lærer H. P. Nielsen","Nielsen","H. P.","N/A","null","","data/informants/487.dfl","","860","Sejling","null",""
"517","Selde","56.7822","9.04236","null","","","","","","","","","","","","","","","","","","","","null",""
"861","Selsinggårde, Samsø","55.8343","10.5599","","","","","","","","","505","told stories here","Lærer N. P. Olsen","Olsen","N. P.","N/A","null","","data/informants/505.dfl","","861","Selsinggårde, Samsø","null",""
"","","","","","","","","","","","","338","told stories here","Ole Bonde","Bonde","Ole","N/A","null","","data/informants/338.dfl","","861","Selsinggårde, Samsø","",""
"518","Serridslev","55.9016","9.89949","null","","","","","","","","","","","","","","","","","","","","","2"
"519","Serritslev","57.3159","9.97443","null","","","","","","","","","","","","","","","","","","","","null",""
"520","Siem","56.0856","9.7868","null","","","","","","","","","","","","","","","","","","","","null",""
"521","Siem","56.8223","10.0113","null","","","","","","","","","","","","","","","","","","","","","14"
"522","Silkeborg","56.1712","9.54834","null","","","","","","","","","","","","","","","","","","","","null",""
"862","Sillestrup","54.7238","11.9657","","","","","","","","","546","told stories here","Karen Toxværd","Toxværd","Karen","N/A","null","","data/informants/546.dfl","","862","Sillestrup","null",""
"523","Sindal","57.487","10.1813","null","","","","","","","","","","","","","","","","","","","","null",""
"524","Sindbjærg","55.7969","9.55431","null","","","","","","","","","","","","","","","","","","","","","2"
"525","Sinddal","57.486","10.1784","null","","","","","","","","","","","","","","","","","","","","","8"
"863","Sinding","56.2097","9.4657","","","","","","","","","528","told stories here","Jens Rod","Rod","Jens","N/A","null","","data/informants/528.dfl","","863","Sinding","null",""
"","","","","","","","","","","","","564","told stories here","Hans Andersen","Andersen","Hans","m","null","","data/informants/564.dfl","","863","Sinding","",""
"526","Sjelle bro","56.4059","10.2434","null","","","","","","","","","","","","","","","","","","","","null",""
"527","Sjelle mark","56.2026","9.90754","null","","","","","","","","","","","","","","","","","","","","null",""
"528","Sjelle skovgård","56.1988","9.90669","null","","","","","","","","","","","","","","","","","","","","null",""
"864","Sjellerup","55.0005","9.86173","","","","","","","","","479","told stories here","Niels Møller","Møller","Niels","N/A","null","","data/informants/479.dfl","","864","Sjellerup","null",""
"984","Sjællands odde","55.9589","11.3982","null","","","","","","","","","","","","","","","","","","","","null",""
"865","Sjørring, Tisted","56.9591","8.59015","","","","","","","","","462","told stories here","Pastor J. H. Madelung","Madelung","J. H.","N/A","null","","data/informants/462.dfl","","865","Sjørring, Tisted","null",""
"529","Skader","56.355","10.2097","null","","","","","","","","","","","","","","","","","","","","","7"
"530","Skagen","57.7287","10.5657","null","11","8","","","","","","","","","","","","","","","","","","",""
"866","Skallerup, Hjørring","57.4795","9.85687","","","","","","","","","438","told stories here","T. Kr. Kristensen","Kristensen","T. Kr.","N/A","null","","data/informants/438.dfl","","866","Skallerup, Hjørring","null",""
