"place_id","name","display_name","latitude","longitude","stories__story__story_id","stories__story__fieldtrip_id","stories__story__publication_info","stories__story__informant__id","stories__story__full_name","stories__story__place_recorded__id"
"865","Sjørring, Tisted","Sjørring, Tisted: mentioned in 2 stories","56.9591","8.59015","648","null","DS_IV_1678","360","360 - 0.00 - DS_IV_1678","246"
"","","","","","723","null","DS_IV_1679","507","507 - 0.00 - DS_IV_1679","812"
"959","Feldballe kirke","Feldballe kirke: mentioned in 1 story","56.2862","10.5887","739","null","DS_III_527","54","54 - 0.00 - DS_III_527","652"
"1036","Enerisgård","Enerisgård: mentioned in 1 story","56.036","8.7164","615","null","DS_IV_1381","57","57 - 0.00 - DS_IV_1381","20"
"1043","Asdal","Asdal: mentioned in 1 story","57.5557","10.0287","638","null","DS_IV_1287","363","363 - 0.00 - DS_IV_1287","700"
"1044","Dalby mark","Dalby mark: mentioned in 1 story","55.5161","10.6586","640","null","DS_V_133","364","364 - 0.00 - DS_V_133","758"
"1045","Skelenborg","Skelenborg: mentioned in 1 story","55.5307","10.65","640","null","DS_V_133","364","364 - 0.00 - DS_V_133","758"
"260","Hindsholm","Hindsholm: mentioned in 2 stories","55.5357","10.668","661","null","DS_VII_527","364","364 - 0.00 - DS_VII_527","758"
"","","","","","840","null","DS_II_C_36","472","472 - 0.00 - DS_II_C_36","338"
"292","Hundslev","Hundslev: mentioned in 1 story","55.4082","10.5869","661","null","DS_VII_527","364","364 - 0.00 - DS_VII_527","758"
"296","Hverringe","Hverringe: mentioned in 1 story","55.4818","10.7008","661","null","DS_VII_527","364","364 - 0.00 - DS_VII_527","758"
"327","Kjærteminde","Kjærteminde: mentioned in 2 stories","55.4525","10.6608","661","null","DS_VII_527","364","364 - 0.00 - DS_VII_527","758"
"","","","","","752","null","DS_VII_141","550","550 - 0.00 - DS_VII_141","111"
"574","Sortehøj","Sortehøj: mentioned in 1 story","56.8982","9.95572","860","null","DS_I_1154","569","569 - 0.00 - DS_I_1154",""
"157","Firhøj","Firhøj: mentioned in 1 story","55.5793","12.2196","617","null","DS_I_807","365","365 - 0.00 - DS_I_807",""
"323","Karlslunde","Karlslunde: mentioned in 1 story","55.5714","12.2315","617","null","DS_I_807","365","365 - 0.00 - DS_I_807",""
"124","Drenderupgård","Drenderupgård: mentioned in 1 story","55.4094","9.34056","613","null","DS_V_248","366","366 - 0.00 - DS_V_248","310"
"444","Ødis","Ødis: mentioned in 1 story","55.4099","9.38388","613","null","DS_V_248","366","366 - 0.00 - DS_V_248","310"
"637","Tindinge banke","Tindinge banke: mentioned in 1 story","55.5234","11.3699","477","null","DS_V_67","367","367 - 0.00 - DS_V_67","830"
"640","Tjørnelunde mark","Tjørnelunde mark: mentioned in 1 story","55.5194","11.3589","477","null","DS_V_67","367","367 - 0.00 - DS_V_67","830"
"236","Hammer","Hammer: mentioned in 1 story","57.1521","10.0186","460","null","DS_III_1238","369","369 - 0.00 - DS_III_1238","802"
"237","Hammer bakker","Hammer bakker: mentioned in 1 story","57.1334","10.023","460","null","DS_III_1238","369","369 - 0.00 - DS_III_1238","802"
"187","Gildebjærg","Gildebjærg: mentioned in 1 story","55.8565","12.4795","510","null","DS_I_44","368","368 - 0.00 - DS_I_44","338"
"282","Hornum","Hornum: mentioned in 1 story","56.9105","9.74191","562","null","DS_IV_1478","59","59 - 0.00 - DS_IV_1478","811"
"376","Lindum skov","Lindum skov: mentioned in 1 story","56.5767","9.69053","562","null","DS_IV_1478","59","59 - 0.00 - DS_IV_1478","811"
"751","Billum","Billum: mentioned in 1 story","55.616","8.33131","903","null","DS_VII_597","566","566 - 0.00 - DS_VII_597","927"
"189","Gjedsted","Gjedsted: mentioned in 1 story","56.6974","9.34014","542","null","DS_VI_882","370","370 - 0.00 - DS_VI_882","189"
"11","Åbenrå","Åbenrå: mentioned in 2 stories","55.0505","9.41294","789","null","DS_I_382","381","381 - 0.00 - DS_I_382","804"
"","","","","","475","null","DS_IV_1376","385","385 - 0.00 - DS_IV_1376","11"
"511","Sale","Sale: mentioned in 1 story","56.3388","9.64305","821","null","DS_I_1413","69","69 - 0.00 - DS_I_1413","243"
"60","Bjerre","Bjerre: mentioned in 2 stories","55.787","9.84788","822","null","DS_I_381","69","69 - 0.00 - DS_I_381","870"
"","","","","","808","null","DS_VII_1357","436","436 - 0.00 - DS_VII_1357","190"
"976","Laven","Laven: mentioned in 1 story","56.1258","9.71599","823","null","DS_II_A_149","69","69 - 0.00 - DS_II_A_149","243"
"977","Hjarnø","Hjarnø: mentioned in 1 story","55.8262","10.079","829","null","DS_IV_1707","69","69 - 0.00 - DS_IV_1707","870"
"473","Rårup","Rårup: mentioned in 2 stories","55.5685","10.3153","829","null","DS_IV_1707","69","69 - 0.00 - DS_IV_1707","870"
"","","","","","679","null","DS_IV_489","473","473 - 0.00 - DS_IV_489","746"
"870","Skjolde","Skjolde: mentioned in 1 story","55.7986","9.9459","830","null","DS_V_129","69","69 - 0.00 - DS_V_129","870"
"1026","Obbelstrup","Obbelstrup: mentioned in 1 story","56.9486","9.99207","574","null","DS_IV_1388","65","65 - 0.00 - DS_IV_1388","398"
"154","Ferslev","Ferslev: mentioned in 1 story","56.9532","9.89796","575","null","DS_IV_1407","65","65 - 0.00 - DS_IV_1407","398"
"388","Lund","Lund: mentioned in 1 story","55.7493","12.9461","576","null","DS_V_860","65","65 - 0.00 - DS_V_860","398"
"1015","Bellinge","Bellinge: mentioned in 1 story","54.7702","11.9767","536","null","DS_III_2256","374","374 - 0.00 - DS_III_2256","788"
"1020","Addit","Addit: mentioned in 1 story","56.0407","9.61493","556","null","DS_III_2292","68","68 - 0.00 - DS_III_2292",""
"1059","Havreballe skov","Havreballe skov: mentioned in 1 story","56.0113","9.8456","714","null","DS_II_A_106","68","68 - 0.00 - DS_II_A_106",""
"97","Brønderslev","Brønderslev: mentioned in 2 stories","57.2728","9.9442","647","null","DS_V_1016","377","377 - 0.00 - DS_V_1016","799"
"","","","","","519","null","DS_VII_584","438","438 - 0.00 - DS_VII_584","866"
"222","Hadsund","Hadsund: mentioned in 1 story","56.7191","10.1163","676","null","DS_IV_1783","377","377 - 0.00 - DS_IV_1783","293"
"293","Hurup","Hurup: mentioned in 1 story","56.805","10.2725","676","null","DS_IV_1783","377","377 - 0.00 - DS_IV_1783","293"
"302","Hvirring","Hvirring: mentioned in 1 story","55.8917","9.65499","537","null","DS_VI_141","379","379 - 0.00 - DS_VI_141","772"
"474","Rask","Rask: mentioned in 1 story","55.8838","9.59861","537","null","DS_VI_141","379","379 - 0.00 - DS_VI_141","772"
"981","Bogø","Bogø: mentioned in 1 story","54.9275","12.0411","843","null","DS_II_A_76","379","379 - 0.00 - DS_II_A_76","772"
"1049","Nørup","Nørup: mentioned in 1 story","55.7187","9.30436","674","null","DS_VI_592","376","376 - 0.00 - DS_VI_592","769"
"414","Møltrup","Møltrup: mentioned in 1 story","56.7777","9.94735","834","null","DS_V_45","383","383 - 0.00 - DS_V_45","414"
"899","Værslev","Værslev: mentioned in 1 story","55.6552","11.2133","580","null","DS_VII_1399","375","375 - 0.00 - DS_VII_1399","899"
"1030","Birkendegård","Birkendegård: mentioned in 1 story","55.6737","11.2073","581","null","DS_IV_1788","375","375 - 0.00 - DS_IV_1788","899"
"1029","Snæveris skov","Snæveris skov: mentioned in 1 story","55.6866","11.2086","581","null","DS_IV_1788","375","375 - 0.00 - DS_IV_1788","899"
"99","Brøndsted mølle","Brøndsted mølle: mentioned in 1 story","55.6351","9.66565","592","null","DS_II_E_142","375","375 - 0.00 - DS_II_E_142","899"
"1064","Frankerup","Frankerup: mentioned in 1 story","55.6359","11.2002","876","null","DS_IV_2016","375","375 - 0.00 - DS_IV_2016","899"
"1062","Vænø","Vænø: mentioned in 1 story","56.5521","8.63457","720","null","DS_VII_110","371","371 - 0.00 - DS_VII_110","806"
"359","Langesø","Langesø: mentioned in 1 story","55.4389","10.1997","529","null","DS_IV_744","373","373 - 0.00 - DS_IV_744","841"
"701","Viggerslev","Viggerslev: mentioned in 1 story","55.4752","10.2172","529","null","DS_IV_744","373","373 - 0.00 - DS_IV_744","841"
"162","Flensted mark","Flensted mark: mentioned in 1 story","56.1503","9.8238","788","null","DS_I_1356","382","382 - 0.00 - DS_I_1356","824"
"330","Klanhøje","Klanhøje: mentioned in 1 story","56.1514","9.8215","788","null","DS_I_1356","382","382 - 0.00 - DS_I_1356","824"
"527","Sjelle mark","Sjelle mark: mentioned in 1 story","56.2026","9.90754","790","null","DS_I_898","382","382 - 0.00 - DS_I_898","824"
"549","Skovsbo","Skovsbo: mentioned in 1 story","55.3944","10.6347","649","null","DS_VI_150","372","372 - 0.00 - DS_VI_150","795"
"392","Lyndelse kro","Lyndelse kro: mentioned in 1 story","55.2092","10.2981","650","null","DS_VI_478","372","372 - 0.00 - DS_VI_478","795"
"1014","Borup","Borup: mentioned in 1 story","55.8793","9.19197","535","null","DS_II_D_72","384","384 - 0.00 - DS_II_D_72","884"
"1003","Rishjarup","Rishjarup: mentioned in 1 story","55.0558","9.3395","474","null","DS_IV_1343","385","385 - 0.00 - DS_IV_1343","11"
"150","Fårehus","Fårehus: mentioned in 1 story","55.0922","9.34006","475","null","DS_IV_1376","385","385 - 0.00 - DS_IV_1376","11"
"160","Flensborg","Flensborg: mentioned in 1 story","54.7865","9.43782","475","null","DS_IV_1376","385","385 - 0.00 - DS_IV_1376","11"
"1004","Nørre Hjarup","Nørre Hjarup: mentioned in 1 story","55.1154","9.35987","481","null","DS_IV_1307","385","385 - 0.00 - DS_IV_1307","11"
"868","Skals","Skals: mentioned in 1 story","56.5522","9.40683","855","null","DS_V_384","386","386 - 0.00 - DS_V_384","868"
"1050","Hejnsvig","Hejnsvig: mentioned in 1 story","55.695","8.9968","687","null","DS_IV_1762","390","390 - 0.00 - DS_IV_1762","847"
"833","Nimtoft","Nimtoft: mentioned in 1 story","56.4107","10.563","844","null","DS_IV_1470","391","391 - 0.00 - DS_IV_1470","843"
"964","Øllevad","Øllevad: mentioned in 1 story","55.5579","8.55531","770","null","DS_IV_1481","392","392 - 0.00 - DS_IV_1481","685"
"966","Endrupholm","Endrupholm: mentioned in 1 story","55.52","8.7174","770","null","DS_IV_1481","392","392 - 0.00 - DS_IV_1481","685"
"967","Gjellerup","Gjellerup: mentioned in 1 story","55.6242","8.52342","770","null","DS_IV_1481","392","392 - 0.00 - DS_IV_1481","685"
"120","Dørup","Dørup: mentioned in 1 story","56.0242","9.76004","792","null","DS_V_57","393","393 - 0.00 - DS_V_57","782"
"973","Lundbjærg mark","Lundbjærg mark: mentioned in 1 story","56.1568","9.63621","809","null","DS_III_2198","77","77 - 0.00 - DS_III_2198","721"
"167","Foulum","Foulum: mentioned in 1 story","56.7347","9.27024","651","null","DS_V_1443","395","395 - 0.00 - DS_V_1443","405"
"596","Stistrup","Stistrup: mentioned in 1 story","56.7479","9.26016","651","null","DS_V_1443","395","395 - 0.00 - DS_V_1443","405"
"1063","Vilhelmsborg","Vilhelmsborg: mentioned in 1 story","56.0671","10.1867","796","null","DS_VII_423","396","396 - 0.00 - DS_VII_423","797"
"975","Bramstrup","Bramstrup: mentioned in 1 story","55.3018","10.396","815","null","DS_V_1588","572","572 - 0.00 - DS_V_1588","951"
"1032","Stovbak","Stovbak: mentioned in 1 story","56.4822","9.6231","583","null","DS_I_1383","398","398 - 0.00 - DS_I_1383","412"
"216","Gunderupgård","Gunderupgård: mentioned in 1 story","56.829","9.22762","715","null","DS_II_C_112","401","401 - 0.00 - DS_II_C_112","786"
"185","Gammelhøj","Gammelhøj: mentioned in 1 story","55.1413","10.5411","775","null","DS_I_1137","402","402 - 0.00 - DS_I_1137","664"
"270","Høje","Høje: mentioned in 1 story","55.1408","10.5364","775","null","DS_I_1137","402","402 - 0.00 - DS_I_1137","664"
"389","Lunde","Lunde: mentioned in 1 story","55.1375","10.5274","775","null","DS_I_1137","402","402 - 0.00 - DS_I_1137","664"
"968","Lamdrup Kohave","Lamdrup Kohave: mentioned in 1 story","55.2067","10.6435","776","null","DS_II_A_50","402","402 - 0.00 - DS_II_A_50","664"
"357","Kværndrup","Kværndrup: mentioned in 3 stories","55.1806","10.526","777","null","DS_III_2164","402","402 - 0.00 - DS_III_2164","664"
"","","","","","778","null","DS_III_529","402","402 - 0.00 - DS_III_529","664"
"","","","","","779","null","DS_IV_1371","402","402 - 0.00 - DS_IV_1371","664"
"491","Rokkergyden","Rokkergyden: mentioned in 1 story","55.1963","10.535","779","null","DS_IV_1371","402","402 - 0.00 - DS_IV_1371","664"
"664","Trunderup","Trunderup: mentioned in 1 story","55.1926","10.5438","779","null","DS_IV_1371","402","402 - 0.00 - DS_IV_1371","664"
"1028","Vridsted","Vridsted: mentioned in 1 story","56.4416","9.01276","579","null","DS_I_748","106","106 - 0.00 - DS_I_748","19"
"1027","Vrove","Vrove: mentioned in 1 story","56.4346","9.03365","579","null","DS_I_748","106","106 - 0.00 - DS_I_748","19"
"1022","Bjarlev","Bjarlev: mentioned in 1 story","55.8085","9.4295","563","null","DS_II_H_428","104","104 - 0.00 - DS_II_H_428","190"
"353","Kratgården","Kratgården: mentioned in 1 story","57.4278","10.1629","634","null","DS_IV_1591","108","108 - 0.00 - DS_IV_1591","374"
"1038","Vilslev","Vilslev: mentioned in 1 story","55.3969","8.70681","621","null","DS_IV_1161","400","400 - 0.00 - DS_IV_1161","907"
"535","Skive","Skive: mentioned in 1 story","56.5692","9.03276","780","null","DS_V_690","403","403 - 0.00 - DS_V_690","747"
"331","Klarup","Klarup: mentioned in 1 story","57.0084","10.0504","741","null","DS_VI_1004","111","111 - 0.00 - DS_VI_1004","435"
"435","Nørre Tranders","Nørre Tranders: mentioned in 1 story","57.0327","9.99886","741","null","DS_VI_1004","111","111 - 0.00 - DS_VI_1004","435"
"783","Glenstrup","Glenstrup: mentioned in 1 story","56.5842","9.85317","742","null","DS_VII_576","111","111 - 0.00 - DS_VII_576","783"
"974","Horns mark","Horns mark: mentioned in 1 story","56.2498","9.68568","811","null","DS_I_143","405","405 - 0.00 - DS_I_143","670"
"913","Voldby","Voldby: mentioned in 1 story","56.4632","10.8684","907","null","JAH_II_412","397","397 - 0.00 - JAH_II_412","853"
"272","Holmen","Holmen: mentioned in 1 story","56.4844","10.2433","802","null","DS_VII_1488","404","404 - 0.00 - DS_VII_1488","897"
"801","Hvidbjærg, Tyholm","Hvidbjærg, Tyholm: mentioned in 1 story","56.6634","8.52743","607","null","DS_II_E_42","399","399 - 0.00 - DS_II_E_42","214"
"85","Bræsten","Bræsten: mentioned in 1 story","55.6961","9.38447","545","null","DS_IV_1749","407","407 - 0.00 - DS_IV_1749","878"
"1016","Skibet","Skibet: mentioned in 1 story","55.7081","9.44748","545","null","DS_IV_1749","407","407 - 0.00 - DS_IV_1749","878"
"1017","Ruu","Ruu: mentioned in 1 story","55.6891","9.44748","545","null","DS_IV_1749","407","407 - 0.00 - DS_IV_1749","878"
"1018","Vilstrup","Vilstrup: mentioned in 1 story","55.6894","9.46429","545","null","DS_IV_1749","407","407 - 0.00 - DS_IV_1749","878"
"264","Hjerk","Hjerk: mentioned in 1 story","56.6939","8.9485","721","null","DS_V_713","408","408 - 0.00 - DS_V_713","894"
"638","Tinggårds bro","Tinggårds bro: mentioned in 1 story","56.672","8.96867","721","null","DS_V_713","408","408 - 0.00 - DS_V_713","894"
"715","Vium","Vium: mentioned in 1 story","56.6742","8.95881","721","null","DS_V_713","408","408 - 0.00 - DS_V_713","894"
"1051","Nebbegård","Nebbegård: mentioned in 1 story","55.6384","9.7037","688","null","DS_II_B_60","410","410 - 0.00 - DS_II_B_60","759"
"516","Seest mølle","Seest mølle: mentioned in 1 story","55.491","9.40364","689","null","DS_VI_21","410","410 - 0.00 - DS_VI_21","759"
"76","Bornholm","Bornholm: mentioned in 2 stories","55.1016","14.7062","485","null","DS_V_809","411","411 - 0.00 - DS_V_809","838"
"","","","","","552","null","DS_VI_66","554","554 - 0.00 - DS_VI_66","913"
"356","Kundby","Kundby: mentioned in 1 story","55.7126","11.5243","728","null","DS_V_804","415","415 - 0.00 - DS_V_804","338"
"95","Brodgård","Brodgård: mentioned in 1 story","55.2247","10.0387","491","null","DS_II_E_163","412","412 - 0.00 - DS_II_E_163","905"
"561","Søby Søgård","Søby Søgård: mentioned in 1 story","55.2948","10.3388","492","null","DS_VI_144","412","412 - 0.00 - DS_VI_144","905"
"130","Dybbøl","Dybbøl: mentioned in 2 stories","54.9152","9.72758","703","null","DS_II_B_211","413","413 - 0.00 - DS_II_B_211","754"
"","","","","","704","null","DS_II_B_34","413","413 - 0.00 - DS_II_B_34","754"
"26","Als","Als: mentioned in 1 story","54.9661","9.77944","703","null","DS_II_B_211","413","413 - 0.00 - DS_II_B_211","754"
"956","Skårupøre","Skårupøre: mentioned in 1 story","55.0637","10.7193","734","null","DS_II_B_20","414","414 - 0.00 - DS_II_B_20","886"
"957","Dragør","Dragør: mentioned in 1 story","55.5906","12.6612","734","null","DS_II_B_20","414","414 - 0.00 - DS_II_B_20","886"
"15","Aggersbøl","Aggersbøl: mentioned in 1 story","55.7974","9.64535","705","null","DS_VII_1179","124","124 - 0.00 - DS_VII_1179","137"
"555","Smidstrup","Smidstrup: mentioned in 1 story","55.7805","9.28303","705","null","DS_VII_1179","124","124 - 0.00 - DS_VII_1179","137"
"749","Bække","Bække: mentioned in 1 story","55.5718","9.14238","743","null","DS_III_2228","416","416 - 0.00 - DS_III_2228","749"
"719","Vojens","Vojens: mentioned in 1 story","56.6526","8.9389","458","null","DS_II_C_25","418","418 - 0.00 - DS_II_C_25","874"
"997","Kobberup","Kobberup: mentioned in 1 story","56.5142","9.08691","459","null","DS_IV_1705","418","418 - 0.00 - DS_IV_1705","874"
"193","Gjødvad","Gjødvad: mentioned in 1 story","56.1872","9.60449","831","null","DS_VII_176","130","130 - 0.00 - DS_VII_176","768"
"1034","Sønderskov","Sønderskov: mentioned in 1 story","55.4571","9.0146","597","null","DS_VI_122","420","420 - 0.00 - DS_VI_122","805"
"854","Ringe, Fyn","Ringe, Fyn: mentioned in 1 story","55.2403","10.4829","846","null","DS_III_531","423","423 - 0.00 - DS_III_531","810"
"983","Nyborg","Nyborg: mentioned in 1 story","55.3117","10.7925","846","null","DS_III_531","423","423 - 0.00 - DS_III_531","810"
"487","Risby","Risby: mentioned in 1 story","55.135","11.9295","813","null","DS_VII_1478","427","427 - 0.00 - DS_VII_1478","815"
"898","Ulfborg","Ulfborg: mentioned in 2 stories","56.2723","8.31756","838","null","DS_III_2296","428","428 - 0.00 - DS_III_2296","898"
"","","","","","800","null","DS_IV_1683","442","442 - 0.00 - DS_IV_1683","412"
"1023","Hostrup Hovedgård","Hostrup Hovedgård: mentioned in 1 story","56.5642","8.76289","565","null","DS_V_1376","426","426 - 0.00 - DS_V_1376","800"
"1024","Egebjerg","Egebjerg: mentioned in 1 story","56.5384","8.804","565","null","DS_V_1376","426","426 - 0.00 - DS_V_1376","800"
"28","Alstrup bakker","Alstrup bakker: mentioned in 1 story","57.2777","9.75487","628","null","DS_VI_898","430","430 - 0.00 - DS_VI_898","869"
"699","Viborg","Viborg: mentioned in 4 stories","56.4508","9.40549","465","null","DS_II_G_334","431","431 - 0.00 - DS_II_G_334","8"
"","","","","","504","null","DS_II_G_339","318","318 - 0.00 - DS_II_G_339",""
"","","","","","522","null","DS_I_774","519","519 - 0.00 - DS_I_774","771"
"","","","","","793","null","DS_II_G_340","535","535 - 0.00 - DS_II_G_340","881"
"1033","Trudslev","Trudslev: mentioned in 1 story","57.3241","9.71163","586","null","DS_VI_48","144","144 - 0.00 - DS_VI_48","673"
"1001","Hornum","Hornum: mentioned in 1 story","56.5953","9.6619","467","null","DS_V_1390","432","432 - 0.00 - DS_V_1390","452"
"432","Nørre Fardrup","Nørre Fardrup: mentioned in 1 story","55.3638","8.73246","496","null","DS_V_49","434","434 - 0.00 - DS_V_49","785"
"712","Vislev","Vislev: mentioned in 1 story","55.3987","8.70807","496","null","DS_V_49","434","434 - 0.00 - DS_V_49","785"
"158","Fladbro","Fladbro: mentioned in 1 story","56.4482","9.96288","505","null","DS_V_62","318","318 - 0.00 - DS_V_62",""
"704","Vildmose","Vildmose: mentioned in 1 story","57.2133","9.81505","506","null","DS_VI_1204","318","318 - 0.00 - DS_VI_1204",""
"390","Lunden","Lunden: mentioned in 1 story","57.2356","10.1753","507","null","DS_VI_1206","318","318 - 0.00 - DS_VI_1206",""
"455","Øster Brønderslev","Øster Brønderslev: mentioned in 1 story","57.2481","9.99782","507","null","DS_VI_1206","318","318 - 0.00 - DS_VI_1206",""
"970","Vinstrup","Vinstrup: mentioned in 1 story","56.6123","10.1817","794","null","DS_I_796","435","435 - 0.00 - DS_I_796","112"
"18","Ajstrup","Ajstrup: mentioned in 1 story","57.1763","9.98349","519","null","DS_VII_584","438","438 - 0.00 - DS_VII_584","866"
"979","Rørbæk skov","Rørbæk skov: mentioned in 1 story","55.9312","9.34856","841","null","DS_IV_1451","437","437 - 0.00 - DS_IV_1451","857"
"980","Tyregod","Tyregod: mentioned in 1 story","55.9063","9.2578","842","null","DS_V_97","437","437 - 0.00 - DS_V_97","857"
"690","Vendsyssel","Vendsyssel: mentioned in 1 story","57.4658","10.1797","590","null","DS_VII_700","151","151 - 0.00 - DS_VII_700","510"
"992","Aggersborggård","Aggersborggård: mentioned in 2 stories","56.9978","9.25655","906","null","JAH_II_255","567","567 - 0.00 - JAH_II_255","928"
"","","","","","905","null","JAH_II_254","212","212 - 0.00 - JAH_II_254","828"
"387","Lovns","Lovns: mentioned in 1 story","56.6965","9.2377","559","null","DS_II_G_324","440","440 - 0.00 - DS_II_G_324","885"
"914","Vole","Vole: mentioned in 1 story","56.1938","9.69566","747","null","DS_III_2233","441","441 - 0.00 - DS_III_2233","914"
"287","Hovgårds mølle","Hovgårds mølle: mentioned in 1 story","56.3898","10.5549","564","null","DS_V_47","158","158 - 0.00 - DS_V_47","695"
"440","Nørre Sundby","Nørre Sundby: mentioned in 1 story","57.0658","9.92268","564","null","DS_V_47","158","158 - 0.00 - DS_V_47","695"
"971","Roum","Roum: mentioned in 1 story","56.606","9.55307","803","null","DS_IV_1702","443","443 - 0.00 - DS_IV_1702","763"
"117","Damhuskro","Damhuskro: mentioned in 1 story","55.6741","12.4744","610","null","DS_VI_323","448","448 - 0.00 - DS_VI_323","816"
"559","Snoldelev","Snoldelev: mentioned in 1 story","55.572","12.1292","610","null","DS_VI_323","448","448 - 0.00 - DS_VI_323","816"
"530","Skagen","Skagen: mentioned in 1 story","57.7287","10.5657","531","null","DS_VII_119","447","447 - 0.00 - DS_VII_119","869"
"736","Wår bro","Wår bro: mentioned in 1 story","57.5109","10.0053","531","null","DS_VII_119","447","447 - 0.00 - DS_VII_119","869"
"978","Toksværd","Toksværd: mentioned in 1 story","55.2509","11.8835","839","null","DS_II_E_48","451","451 - 0.00 - DS_II_E_48","742"
"984","Sjællands odde","Sjællands odde: mentioned in 1 story","55.9589","11.3982","850","null","DS_V_477","454","454 - 0.00 - DS_V_477","858"
"900","Vallekilde","Vallekilde: mentioned in 1 story","55.5333","8.9554","851","null","DS_V_700","454","454 - 0.00 - DS_V_700","858"
"563","Sølsted","Sølsted: mentioned in 1 story","55.0195","8.84693","441","null","DS_I_1341","456","456 - 0.00 - DS_I_1341","766"
"646","Tønder","Tønder: mentioned in 1 story","54.942","8.8682","441","null","DS_I_1341","456","456 - 0.00 - DS_I_1341","766"
"993","Brede","Brede: mentioned in 1 story","55.0601","8.81679","444","null","DS_V_520","456","456 - 0.00 - DS_V_520","766"
"994","Harris","Harris: mentioned in 1 story","55.0571","8.77323","444","null","DS_V_520","456","456 - 0.00 - DS_V_520","766"
"995","Visby","Visby: mentioned in 1 story","55.0095","8.78636","445","null","DS_VII_237","456","456 - 0.00 - DS_VII_237","766"
"579","Spentrup","Spentrup: mentioned in 2 stories","56.5403","10.0371","748","null","DS_V_730","459","459 - 0.00 - DS_V_730","37"
"","","","","","818","null","DS_V_728","460","460 - 0.00 - DS_V_728","602"
"145","Enner","Enner: mentioned in 1 story","55.9176","9.72042","511","null","DS_I_755","457","457 - 0.00 - DS_I_755","911"
"181","Galgebanke","Galgebanke: mentioned in 1 story","55.9176","9.71498","511","null","DS_I_755","457","457 - 0.00 - DS_I_755","911"
"627","Tamdrup","Tamdrup: mentioned in 1 story","55.2668","9.67331","511","null","DS_I_755","457","457 - 0.00 - DS_I_755","911"
"1013","Skindbjærg","Skindbjærg: mentioned in 1 story","56.8371","9.88838","533","null","DS_V_1454","458","458 - 0.00 - DS_V_1454","398"
"896","Tyholm","Tyholm: mentioned in 1 story","57.0986","9.60315","455","null","DS_VII_129","464","464 - 0.00 - DS_VII_129","752"
"760","Brovst","Brovst: mentioned in 1 story","57.0943","9.509","468","null","DS_V_1026","463","463 - 0.00 - DS_V_1026","760"
"25","Almind banker","Almind banker: mentioned in 1 story","55.5689","9.48991","548","null","DS_II_G_323","466","466 - 0.00 - DS_II_G_323","767"
"346","Kongeåen","Kongeåen: mentioned in 1 story","55.4248","9.0064","548","null","DS_II_G_323","466","466 - 0.00 - DS_II_G_323","767"
"684","Veerst","Veerst: mentioned in 1 story","55.5584","9.24419","553","null","DS_VI_720","466","466 - 0.00 - DS_VI_720","767"
"36","Aså","Aså: mentioned in 1 story","57.1481","10.4203","749","null","DS_V_1002","182","182 - 0.00 - DS_V_1002","93"
"93","Bratten","Bratten: mentioned in 1 story","57.5169","10.4602","750","null","DS_V_412","182","182 - 0.00 - DS_V_412","93"
"969","Vejlby","Vejlby: mentioned in 1 story","55.5056","9.8188","781","null","DS_II_B_214","467","467 - 0.00 - DS_II_B_214","878"
"259","Himmerland","Himmerland: mentioned in 2 stories","57.0477","9.90272","896","null","DS_II_G_95","467","467 - 0.00 - DS_II_G_95","924"
"","","","","","656","null","DS_II_E_119","539","539 - 0.00 - DS_II_E_119","214"
"986","Nykirke","Nykirke: mentioned in 1 story","55.8852","9.37321","854","null","DS_III_880","468","468 - 0.00 - DS_III_880","825"
"144","Endelave","Endelave: mentioned in 1 story","55.7635","10.2903","835","null","DS_V_39","470","470 - 0.00 - DS_V_39","887"
"670","Tvilum","Tvilum: mentioned in 1 story","56.2516","9.68702","534","null","DS_III_898","469","469 - 0.00 - DS_III_898","849"
"1025","Birkelse","Birkelse: mentioned in 1 story","57.1669","9.74795","566","null","DS_II_D_40","187","187 - 0.00 - DS_II_D_40","720"
"134","Egense","Egense: mentioned in 1 story","55.5589","10.6333","840","null","DS_II_C_36","472","472 - 0.00 - DS_II_C_36","338"
"178","Fynshoved","Fynshoved: mentioned in 1 story","55.6167","10.5936","840","null","DS_II_C_36","472","472 - 0.00 - DS_II_C_36","338"
"428","Nordskov","Nordskov: mentioned in 1 story","55.5985","10.6276","840","null","DS_II_C_36","472","472 - 0.00 - DS_II_C_36","338"
"61","Blanke","Blanke: mentioned in 1 story","55.4985","9.87607","679","null","DS_IV_489","473","473 - 0.00 - DS_IV_489","746"
"423","Nedre Hornbæk","Nedre Hornbæk: mentioned in 1 story","56.4675","9.97637","629","null","DS_IV_1682","474","474 - 0.00 - DS_IV_1682","888"
"81","Brabrand","Brabrand: mentioned in 1 story","56.16","10.1095","686","null","DS_II_H_484","475","475 - 0.00 - DS_II_H_484","879"
"663","True","True: mentioned in 1 story","56.1787","10.0945","686","null","DS_II_H_484","475","475 - 0.00 - DS_II_H_484","879"
"802","Hvilshøj","Hvilshøj: mentioned in 1 story","57.2266","10.03","568","null","DS_V_1265","205","205 - 0.00 - DS_V_1265","455"
"273","Holstebro","Holstebro: mentioned in 2 stories","56.3628","8.61146","680","null","DS_I_1128","478","478 - 0.00 - DS_I_1128","823"
